,artist_name,artist_id,album_id,album_name,release_date,total_tracks,album_type,followers,genres,name,popularity,spotify_url,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_id,track_name,track_number,valence
271,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.535,0.632,222906,0.778,False,0.00046,9,0.347,-6.019,1,0.0335,107.013,4,0wRw0m4APITT5mMSAQ67Cx,Howl At The Moon,3,0.753
272,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.326,0.617,234800,0.634,False,2.79e-06,2,0.156,-7.316,1,0.038,87.022,4,6aox3IBEvH5Deqx8RfSD3n,When We Were Writers,4,0.574
273,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.0877,0.627,226226,0.825,False,4.76e-06,2,0.337,-5.525,1,0.0279,129.988,4,1eY0asn4RlLQf2ixp5v93j,Change My Heart,5,0.799
274,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.0652,0.657,223693,0.821,False,3.07e-05,0,0.0737,-7.172,1,0.0282,136.979,4,7lg14n0AVFbozJmYcyf5aU,K.C. Girl,6,0.892
275,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.418,0.637,237120,0.525,False,0.0,10,0.0876,-6.781,1,0.0282,115.979,4,5jJWMyvS8FQbSALsEzuetE,Country Radio,7,0.613
276,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.664,0.734,220400,0.672,False,0.000145,7,0.13,-6.654,1,0.0311,113.006,4,49odFGqgvXZYw7feg4etdJ,Muster,8,0.926
277,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.74,0.754,172226,0.678,False,3.1e-05,7,0.159,-5.666,1,0.0272,113.961,4,0qP5SKUHG2V7fC80YmjBqR,Feel This Way Again,9,0.87
278,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.187,0.692,176600,0.793,False,0.0462,7,0.223,-6.078,1,0.0284,137.977,4,2J6V34F6vfVDtvvYTGXZQV,Favorite Flavor,10,0.816
279,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,4e2BgEu0aICMknl0LiE4nl,Look Long,2020-05-22,11,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.474,0.333,281026,0.618,False,2.42e-05,2,0.105,-7.331,1,0.0516,170.027,3,2khNLSdtgoGxdhrwaCVgY0,Sorrow And Joy,11,0.43
280,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.807,0.206,273586,0.542,False,0.000114,7,0.969,-8.981,1,0.0399,79.953,4,1XFCC2F4wUW7PSYxepO1iN,Woodsong - Live,1,0.425
281,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.871,0.445,226160,0.312,False,0.0002,2,0.955,-10.495,0,0.0291,110.548,4,1mPrfnj51zPlSbBs5ze5hP,Sugar Tongue - Live,2,0.27
282,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.794,0.377,264560,0.566,False,3.48e-06,2,0.964,-11.631,1,0.0422,135.4,4,1CjrJIJ3L8o1PVjQKuZExm,Able To Sing - Live,3,0.613
283,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.595,0.451,190053,0.606,False,0.0562,6,0.78,-9.019,0,0.0338,135.632,4,4D5xxtvtyoQeSRinUXtxqE,Compromise - Live,4,0.599
284,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.811,0.377,335040,0.372,False,0.000103,0,0.662,-10.56,1,0.0302,131.531,4,7kmZdYzpV5Lo0K71YLb4lY,Virginia Woolf - Live,5,0.251
285,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.734,0.268,177240,0.548,False,0.0227,11,0.705,-8.856,0,0.0341,143.188,4,06VGTtILqRfLQAr0wKkXwX,Happy In The Sorrow Key - Live,6,0.481
286,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.83,0.529,344720,0.411,False,6.04e-05,0,0.728,-11.552,1,0.0277,109.237,4,0W3DeipFBq0bJlNq5vgtMi,Power Of Two - Live,7,0.565
287,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.894,0.29,302653,0.329,False,0.0295,6,0.854,-12.233,0,0.0306,83.21,3,4Wi8yqZQAK7dR349acthfS,Yoke - Live,8,0.143
288,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.856,0.479,235320,0.439,False,0.0009,6,0.681,-9.471,1,0.0312,110.633,4,7hRPOzqZJ0DfbEsqNuBWXK,Love Of Our Lives - Live,9,0.454
289,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.695,0.249,231760,0.471,False,0.0,5,0.963,-9.862,1,0.0317,133.096,4,0HzGq5gIdhW828RgHabdkh,World Falls - Live,10,0.412
290,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.722,0.369,296066,0.644,False,0.000119,5,0.937,-9.027,1,0.0437,91.365,4,3vmgFSgOVXYf3x4S4OMqdE,Galileo - Live,11,0.562
291,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.59,0.393,465826,0.43,False,5.34e-05,7,0.941,-10.642,1,0.028,99.748,4,6508KvhpzSUxAyI31AsFGO,Chickenman - Live,12,0.287
292,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.667,0.294,317360,0.492,False,0.00357,4,0.967,-8.772,1,0.0293,104.86,4,1bwYywZl02LOcPoaWBchjk,Fugitive - Live,13,0.18
293,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.786,0.283,242373,0.562,False,0.0145,9,0.957,-8.394,1,0.0369,139.912,4,5PjQDZJ51kIVUaoWZ0q9pd,Come A Long Way - Live,14,0.408
294,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.92,0.475,230466,0.446,False,0.0141,9,0.94,-10.823,1,0.0313,103.818,4,0e1yspTwqnbIPof9ZI0kpT,War Rugs - Live,15,0.125
295,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.843,0.216,270386,0.449,False,0.00898,2,0.748,-9.679,1,0.034,98.755,4,7EXcWqPTVbFb0pLUFzzZEJ,Mystery - Live,16,0.408
296,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.426,0.419,289906,0.6,False,0.0183,2,0.714,-9.327,1,0.0384,123.391,4,4bopOj5Ms0CHJsXL5rjV71,Damo - Live,17,0.504
297,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.925,0.313,304893,0.384,False,0.00417,9,0.776,-9.935,1,0.0305,140.305,4,6oDHtSlPVC1S260Hrs8aHL,Come On Home - Live,18,0.236
298,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.554,0.263,278373,0.44,False,3.04e-05,4,0.906,-9.24,0,0.0287,84.405,4,5aW4jF9Iy5iOHu08p28O5Q,Kid Fears - Live,19,0.241
299,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.86,0.215,369466,0.364,False,0.00349,7,0.718,-10.609,1,0.0304,138.481,4,4sPtxPKRNvOLDlhPXnx28B,Ghost - Live,20,0.238
300,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.733,0.424,250253,0.703,False,0.0558,6,0.757,-8.287,0,0.0545,121.5,4,7w57bOh8uaS9wwOVWktEXM,Go - Live,21,0.576
301,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7FjHnKO7bCoW9aujPsb01r,Indigo Girls Live With The University Of Colorado Symphony Orchestra,2018-06-29,22,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.779,0.174,359866,0.689,False,0.00238,9,0.961,-7.341,1,0.044,82.631,4,4myPWPY6slFRyq93jGqMk9,Closer To Fine - Live,22,0.496
302,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.126,0.476,217126,0.74,False,7.31e-05,2,0.277,-6.473,1,0.046,151.816,4,5MUO6F24eXMbDIGvl3a0bD,Elizabeth,1,0.509
303,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.00303,0.442,177646,0.752,False,0.00769,2,0.211,-6.385,1,0.0389,146.046,4,6B7IsBH2AgvBTOvW1W41Ze,Happy In The Sorrow Key,2,0.658
304,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.115,0.516,260353,0.807,False,0.0,7,0.0624,-6.688,1,0.0334,92.985,4,4lEcSop7PSDDFKfRBOPICo,Southern California Is Your Girlfriend,3,0.539
305,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.661,0.494,251400,0.46,False,0.0825,2,0.0844,-10.548,1,0.036,90.01,4,6E56cO30fRxZGidISZyEDj,Texas Was Clean,4,0.266
306,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.4,0.355,191861,0.573,False,1.32e-05,2,0.11,-8.254,1,0.0412,161.713,4,7svax1lybfUmRhdrPqMNjC,Alberta,5,0.418
307,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.191,0.515,185445,0.784,False,0.0,11,0.152,-4.907,0,0.0384,109.004,4,7ylHr3aKUQCq1Aj32dH3WL,Olympia Inn,6,0.623
308,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.875,0.472,254673,0.218,False,0.0,10,0.0948,-8.379,1,0.0345,142.782,4,2dBTodHhgvQxBCdr4qFzCd,If I Don't Leave Here Now,7,0.271
309,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.103,0.471,246653,0.375,False,1.99e-06,2,0.0996,-8.347,1,0.0297,134.588,4,0Cn5YPNhWhweY9EYZFksdN,Spread The Pain Around,8,0.201
310,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.216,0.641,252373,0.694,False,4.23e-06,7,0.0845,-6.622,1,0.0439,89.943,4,57wjROrTF3qojvKyPKF70d,Learned It On Me,9,0.64
311,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.00209,0.24,261060,0.651,False,0.000466,9,0.0918,-5.91,0,0.0561,183.277,3,3RkzOj4UzD8wom4xRSvJQF,The Rise Of The Black Messiah,10,0.217
312,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.508,0.432,374786,0.44,False,6.56e-06,5,0.143,-9.789,1,0.0312,103.984,4,6qas4tkaI44Dw2irC3JI1s,"Findlay, Ohio 1968",11,0.141
313,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.751,0.501,211453,0.476,False,0.00288,0,0.0686,-8.83,1,0.0343,109.743,5,1bOT9XAklZbcb2dorlTVoC,Fishtails,12,0.467
314,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,0euj6llNfFte5ZGl5hhquK,One Lost Day,2015-06-02,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.222,0.541,236339,0.688,False,7.04e-06,9,0.145,-6.459,1,0.0298,142.058,4,37kwqv3z8e6AqiL7nSGh1h,Come A Long Way,13,0.421
315,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.836,0.577,214853,0.404,False,0.154,4,0.111,-12.018,1,0.0387,98.641,4,0nSDfsZpZG39cUaC6k0ynT,Share The Moon,1,0.2
316,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.495,0.542,262173,0.689,False,0.0,10,0.352,-6.701,1,0.0363,87.942,4,0nFeDDNmt3UKwaWX1Sbdt9,John,2,0.65
317,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.567,0.789,191426,0.66,False,1.22e-05,7,0.093,-8.422,1,0.0657,144.009,4,1dK1InK70Odl7ANglJVqaK,Beauty Queen Sister,3,0.89
318,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.784,0.709,212466,0.558,False,6.37e-05,4,0.175,-8.117,1,0.029,121.858,4,6YQ7TZLPCN2aLuogN0nj3P,We Get To Feel It All,4,0.585
319,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.827,0.721,204000,0.362,False,5.04e-06,9,0.245,-10.119,1,0.0301,105.96,4,7IXVagDUvw81q9Ukbd4EQN,War Rugs,5,0.358
320,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.132,0.54,182906,0.784,False,1.5e-05,11,0.174,-4.964,1,0.0313,145.058,4,4q54fDaBNZZdOiuTlv5XTq,Gone,6,0.591
321,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.834,0.732,216880,0.369,False,0.00509,1,0.127,-10.298,1,0.0304,113.234,4,3flk3FGKdJOuAoaAkdeopj,Mariner Moonlighting,7,0.251
322,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.942,0.603,259640,0.317,False,0.0,0,0.138,-8.695,1,0.0299,116.041,4,1x0sZPxCP2uCMjjZLLQKTL,Birthday Song,8,0.347
323,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.58,0.624,270906,0.513,False,0.0,8,0.119,-6.352,1,0.0256,103.158,4,4zrzJZTlDgGEsfNyEchEIV,Feed And Water The Horses,9,0.452
324,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.59,0.579,200000,0.736,False,0.0,9,0.0683,-6.59,1,0.0558,162.895,4,60tMREX5Pm7TTdG6ce2O2N,Making Promises,10,0.934
325,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.169,0.492,247826,0.673,False,1.69e-05,2,0.14,-5.922,1,0.0297,66.581,4,5BjIvk1ZJfXCav3tkEDH5W,Damo,11,0.686
326,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.326,0.647,242880,0.816,False,3.34e-06,2,0.148,-6.157,1,0.0346,143.91,4,241fkhguoqZ2tGgxNTEYqh,Able To Sing,12,0.818
327,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,6YS1kGbIrCDnY6sEzBKVgs,Beauty Queen Sister,2011-01-01,13,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.699,0.445,309346,0.374,False,0.000453,6,0.0819,-7.06,0,0.0325,79.927,3,0eSScx56UVrGF2bZSr3WZq,Yoke,13,0.195
328,Indigo Girls,4wM29TDTr3HI0qFY3KoSFG,7nzflJ4puQDKcE7lyp7QcH,Staring Down The Brilliant Dream,2010-01-01,31,album,363443,"ectofolk, folk, lilith, singer-songwriter, women's music",Indigo Girls,53,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,0.629,0.418,199266,0.903,False,0.0,1,0.97,-4.823,1,0.0776,187.932,4,67XVLPPrmEnLr7qaFWbZXh,Heartache For Everyone,1,0.746
