,artist_name,artist_id,album_id,album_name,release_date,total_tracks,album_type,name,genres,followers,popularity,spotify_url,track_id,track_name,track_number,duration_ms,explicit,danceability,energy,tempo,valence,acousticness,instrumentalness,liveness,speechiness,key,mode,loudness,time_signature
0,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0sI3piBYNKAVaw7vAPidxg,Intro,1,117160,False,0.515,0.316,79.97,0.187,0.878,0.925,0.089,0.0255,11,0,-13.185,3
1,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4CzNhEAJjxUqwwVE8SMK9X,Starting Over,2,242133,False,0.627,0.98,125.038,0.479,0.00361,0.201,0.651,0.0557,4,0,-5.203,4
2,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3t1BWDwVL3N8W3upXj9GLA,Bitch We Got a Problem,3,202933,True,0.402,0.947,172.196,0.527,0.000531,0.892,0.433,0.0704,11,0,-4.535,4
3,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1Yt9WK0Xqkz3yTXZgGkXx3,Evolution,4,217506,True,0.651,0.885,102.93,0.536,0.0627,0.0178,0.239,0.0548,3,1,-4.925,4
4,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2M6uUbcQUMOt6BgJzc83Pu,Hold On,5,185533,False,0.598,0.981,99.994,0.151,0.000354,0.819,0.0902,0.0945,9,1,-3.901,4
5,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,47f4k3llewNjvCcSIjBX6k,Kiss,6,249733,False,0.541,0.715,146.026,0.278,0.201,0.137,0.144,0.0337,3,1,-7.505,4
6,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2vHlfUtURmOdqOV7N5ecWb,Do What They Say,7,257092,False,0.557,0.766,121.943,0.336,0.0105,0.0344,0.132,0.0427,0,1,-6.632,3
7,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0Xw322oYDGdU0b2Wals72x,Ever Be,8,288733,True,0.474,0.902,160.053,0.325,0.000164,0.263,0.231,0.0492,0,1,-6.087,3
8,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1WXJYyUzpRISfKbFMwSVIz,Love and Luxury,9,180906,True,0.596,0.973,110.006,0.656,0.144,0.0114,0.434,0.0505,11,0,-4.864,4
9,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0iWU1GeKXuDen8NLFDn72J,Innocent Bystander,10,207960,False,0.462,0.874,161.967,0.518,0.00155,0.00881,0.0741,0.0987,2,1,-4.622,4
10,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5uYG7kh2GJoxRjR54mG9xY,Killing,11,216466,False,0.328,0.896,124.857,0.183,0.00171,0.0279,0.308,0.107,0,0,-5.177,4
11,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,6JMOwizurzg773CaCmAn8d,Hushabye,12,232440,False,0.519,0.771,138.055,0.356,0.0243,0.713,0.0988,0.042,9,0,-7.622,3
12,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,38E66O2MXMTy6h4BdwmwJ1,I Will Protect You,13,332693,True,0.55,0.873,130.026,0.247,0.00246,0.476,0.381,0.0833,2,1,-6.323,4
13,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5G5mQxQYtYk5LhxxW1JmVD,Sing Sorrow,14,273375,False,0.45,0.922,157.795,0.212,0.000429,0.0253,0.141,0.114,2,0,-5.766,4
14,Korn,3RNrq3jvMZxD9ZyoOZbQOD,5gizwaBQyfZYTEb8zdL7Z6,Untitled Deluxe,2023-07-28,15,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3PgK8DK9jZSYR17OEUDjJb,Overture or Obituary,15,182625,False,0.597,0.896,111.99,0.422,0.0171,0.0351,0.113,0.0876,2,0,-5.279,4
15,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1WHcosWgvI6RraqBiINOqd,Start The Healing - Requiem Mass,1,219200,False,0.578,0.961,149.956,0.499,0.0122,0.0,0.94,0.0839,1,1,-5.714,4
16,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1AEbkplFNpAzKS5HjC1Fu9,Lost In The Grandeur - Requiem Mass,2,240591,False,0.356,0.966,154.879,0.122,0.00207,4.81e-05,0.959,0.28,2,1,-5.577,4
17,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4J4RSwxdNA6tXNFpADDnzk,Hopeless And Beaten - Requiem Mass,3,250846,False,0.586,0.951,130.023,0.29,0.000381,0.000178,0.938,0.0861,9,1,-5.418,3
18,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5RzSW2stF7R6pQUCIlz7dH,Worst Is On It's Way - Requiem Mass  Live,4,244089,False,0.473,0.978,97.034,0.114,0.00227,0.0,0.791,0.144,4,1,-5.565,4
19,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,7hNS2sAqsV7SuiiTPAOs2Q,Let The Dark Do The Rest - Requiem Mass,5,244158,False,0.497,0.958,101.124,0.11,0.00072,0.0,0.257,0.0989,9,1,-5.215,4
20,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0mQ0VvgdC6nM6AfGEBFJzo,Forgotten,1,197223,False,0.519,0.983,96.004,0.335,0.00101,0.0118,0.428,0.0871,4,1,-2.685,4
21,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,7Jzn5NmQ9xEImNEIb0r1x4,Let The Dark Do The Rest,2,219614,False,0.424,0.958,101.009,0.19,0.0303,0.00139,0.119,0.0873,9,1,-2.111,4
22,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3cWMX3FQBFEgtuyQFSftyl,Start The Healing,3,208043,False,0.464,0.948,150.024,0.428,0.00213,0.284,0.344,0.249,9,1,-3.377,4
23,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3Lu42QEm6Zf5MsL3iO3uS9,Lost In The Grandeur,4,230020,True,0.299,0.936,154.986,0.333,0.00135,0.000135,0.0593,0.314,1,0,-3.517,4
24,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2xrM7gB6oFzxvCSGqvuVgq,Disconnect,5,206811,False,0.211,0.947,137.958,0.166,0.000264,0.134,0.172,0.112,2,0,-3.419,4
25,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,71rJIhyIezhdD1FAlP7yfr,Hopeless And Beaten,6,239078,True,0.504,0.946,130.086,0.202,0.000434,0.0237,0.0455,0.0654,9,1,-2.885,3
26,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1rv294WqAuD6z3sKsLc9Mb,Penance To Sorrow,7,200562,False,0.537,0.966,107.985,0.39,0.0313,0.000268,0.31,0.0837,2,1,-2.481,4
27,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,04TNQIxccOTrhxCQwAPLkR,My Confession,8,214792,False,0.419,0.988,86.119,0.153,0.00241,9.32e-05,0.251,0.157,1,0,-2.666,4
28,Korn,3RNrq3jvMZxD9ZyoOZbQOD,4fN6xfIrXPX8SMgcFU4A6h,Requiem Mass Deluxe Edition,2023-02-03,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,28I96UgAhxxLE3P0mCeUYw,Worst Is On Its Way,9,243531,False,0.381,0.989,95.388,0.118,0.00387,0.0009,0.781,0.144,4,1,-2.975,4
29,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,00BBwHjAf8WWq4HcOtEJO1,Forgotten,1,197213,False,0.52,0.983,95.962,0.329,0.000971,0.016,0.419,0.0859,4,1,-2.664,4
30,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,7aZsMvEdZBsZHUG3OGbPpD,Let The Dark Do The Rest,2,219613,False,0.119,0.96,200.91,0.132,0.0284,0.00234,0.124,0.168,9,1,-2.15,4
31,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3DRSkg7t5Jpa86TPIFGxBr,Start The Healing,3,208053,False,0.468,0.95,149.968,0.412,0.00201,0.326,0.282,0.264,9,1,-3.366,4
32,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4frc8rYiPP7oHmxEMh3LHR,Lost In The Grandeur,4,230013,True,0.311,0.933,155.297,0.337,0.000943,9.95e-05,0.0558,0.255,1,0,-3.509,4
33,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4R84gKg4DKxRbF5imHOtQx,Disconnect,5,206813,False,0.396,0.933,104.873,0.187,0.00025,0.0557,0.191,0.0909,4,0,-3.474,3
34,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5bymy65Ib3r2sXBWmqyMiE,Hopeless And Beaten,6,239080,True,0.506,0.954,130.1,0.186,0.000446,0.0078,0.0553,0.0679,9,1,-2.857,3
35,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,22fTnFLkgHmV1qGLP1cihy,Penance To Sorrow,7,200560,False,0.538,0.968,108.013,0.358,0.0353,0.000539,0.329,0.0921,2,1,-2.467,4
36,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0woztnLOK7ChomZkGADv5u,My Confession,8,214800,False,0.408,0.989,86.143,0.177,0.00204,6.34e-05,0.202,0.158,1,0,-2.685,4
37,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7J0BUlxogdpZAtuZnhomb0,Requiem,2022-02-04,9,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4mvAZT5CKaKZjvNGmjoHRA,Worst Is On Its Way,9,243560,False,0.386,0.991,95.395,0.132,0.00421,0.00156,0.769,0.132,4,1,-2.986,4
38,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0IQEb8COH2gimdm9n7bBK1,The End Begins,1,90720,True,0.481,0.804,124.977,0.42,3.49e-05,0.306,0.368,0.0512,5,0,-6.431,4
39,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5KVISJL93AgXcQG0WRJ3Gq,Cold,2,225731,True,0.408,0.92,101.44,0.337,0.00197,0.00106,0.0751,0.141,2,1,-3.082,3
40,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0xcF2mC6MktbXOT7kRiXoF,You'll Never Find Me,3,220880,False,0.581,0.903,107.028,0.177,9.07e-05,0.124,0.187,0.0786,8,1,-5.013,4
41,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3PpoBKcbnoGQudHGkwJA4C,The Darkness is Revealing,4,220054,True,0.551,0.957,104.988,0.148,0.000378,0.023,0.349,0.0986,2,1,-3.609,4
42,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,324feiafM58soZXlBMVT1u,Idiosyncrasy,5,278925,True,0.618,0.915,122.043,0.361,0.000343,0.595,0.128,0.0384,7,1,-3.519,4
43,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4TQMrjNglepW8qyG9WOhld,The Seduction of Indulgence,6,102885,True,0.702,0.718,120.034,0.457,0.0129,0.00144,0.0858,0.0509,0,1,-6.445,4
44,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2l8w820sB8uOrrWwyNlzaZ,Finally Free,7,233420,False,0.589,0.983,106.054,0.0996,0.0138,2.01e-06,0.0876,0.135,11,0,-4.023,4
45,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5VXeawVov6ikGAaT0If8n9,Can You Hear Me,8,172867,False,0.567,0.925,120.057,0.457,0.000316,0.0235,0.186,0.0446,2,1,-4.131,4
46,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4QJF3PvtxWQ4LVOTmjTPC8,The Ringmaster,9,180724,True,0.599,0.962,95.021,0.43,0.00178,0.000333,0.0893,0.0798,5,1,-3.615,4
47,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,452Q1DpbgvxBGidPqYICcc,Gravity of Discomfort,10,214848,False,0.622,0.898,97.037,0.511,0.0002,0.0109,0.0516,0.0463,1,0,-3.78,4
48,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3CrRFQfOIek5ImjatYqfx0,H@rd3r,11,287363,True,0.438,0.977,188.038,0.155,0.000196,0.0641,0.211,0.194,2,1,-4.086,4
49,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,6Um6eK3ODYd8Our3PnJUEf,This Loss,12,281182,False,0.546,0.942,94.005,0.304,0.0023,0.0235,0.118,0.0903,9,1,-3.619,4
50,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6mWsWVsfWpoZ2d6uxm1ND1,The Nothing,2019-09-13,13,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1pGOKSBqXhwkREvVYdrA0w,Surrender to Failure,13,141086,False,0.682,0.686,120.05,0.118,0.141,0.0141,0.0864,0.0322,1,1,-7.026,4
51,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3bVwfHr4vuJv6DGZal2Dpq,Insane,1,230053,False,0.503,0.905,93.989,0.334,1.05e-05,0.113,0.277,0.0517,11,0,-3.985,4
52,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5PCKCffFrcyUvnhxJoPlK2,Rotting In Vain,2,213000,True,0.498,0.946,106.275,0.31,0.000121,2.56e-05,0.359,0.0602,2,1,-4.793,4
53,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1wYXIhJXqlIAGS6sbzpTL6,Black Is the Soul,3,241146,False,0.465,0.946,133.802,0.338,1.77e-05,0.0844,0.134,0.068,9,1,-4.205,4
54,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2hfprXDHkcjKa2MQOhx1GA,The Hating,4,262733,False,0.316,0.935,106.023,0.19,0.000268,0.439,0.485,0.064,5,1,-5.102,4
55,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3ns1Hn52RB28zGVHiFvz7W,A Different World feat Corey Taylor,5,200960,False,0.576,0.785,105.118,0.406,0.000389,0.0109,0.103,0.0355,10,1,-4.873,4
56,Korn,3RNrq3jvMZxD9ZyoOZbQOD,0UGqqYIWXAD1FgrDI1zOjh,The Serenity of Suffering,2016-10-21,11,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3cdaqIaPz4QMr8lTu4PYrv,Take Me,6,180160,True,0.371,0.851,104.033,0.515,0.000249,4e-05,0.0951,0.125,2,1,-3.712,4
