,Unnamed: 0,name,artist_id,genres,followers,popularity,spotify_url
12315,20007,One Trick Pony,4xxlgFFZpjIrQr9FiFttBG,tropical house,440,48,https://open.spotify.com/artist/4xxlgFFZpjIrQr9FiFttBG
12316,20008,Martin Gallop,46WkN3HXolXQ0uLeZZ8Xym,,2352,48,https://open.spotify.com/artist/46WkN3HXolXQ0uLeZZ8Xym
12317,20009,Polux,7xlYnInKi4qbUURqPRabJg,"chill house, tropical house",2845,46,https://open.spotify.com/artist/7xlYnInKi4qbUURqPRabJg
12318,20010,HILLArious,67QkKdpwU8GV9XLigQnKuO,tropical house,716,42,https://open.spotify.com/artist/67QkKdpwU8GV9XLigQnKuO
12319,20011,Brascon,5ec60qNwkpxDGbKMuvCZqX,,1654,47,https://open.spotify.com/artist/5ec60qNwkpxDGbKMuvCZqX
12320,20012,Sean Blanc,5zOgJO7Uyh5ALdB7Ts9vxt,,2096,45,https://open.spotify.com/artist/5zOgJO7Uyh5ALdB7Ts9vxt
12321,20013,Swizznife,4OB8hmrCayrQknTkqJH20a,"covertronica, tropical house",1725,47,https://open.spotify.com/artist/4OB8hmrCayrQknTkqJH20a
12322,20014,Erlando,5cuIDrzlgb5jGwLlRWYnAc,swedish tropical house,4534,48,https://open.spotify.com/artist/5cuIDrzlgb5jGwLlRWYnAc
12323,20015,Honey,4lQERYdwY63QCoTVxt0aP9,"chill house, tropical house",1139,42,https://open.spotify.com/artist/4lQERYdwY63QCoTVxt0aP9
12324,20016,Vitaly Gray,3QBNeSuKgHx3rMcuqnASk8,chill house,553,43,https://open.spotify.com/artist/3QBNeSuKgHx3rMcuqnASk8
12325,20021,Cavalera Conspiracy,7F1K4WlMshx23V2TTz4KwV,"alternative metal, death metal, groove metal, metal, nu metal, speed metal, thrash metal",316063,41,https://open.spotify.com/artist/7F1K4WlMshx23V2TTz4KwV
12326,20023,Strapping Young Lad,457qPvtiBTIl6LR4dZiKZy,"canadian metal, groove metal, nu metal, progressive metal, vancouver metal",167121,39,https://open.spotify.com/artist/457qPvtiBTIl6LR4dZiKZy
12327,20027,Hatebreed,17Mb968quDHpjCkIyq30QV,"alternative metal, connecticut hardcore, hardcore, industrial metal, melodic metalcore, metalcore, nu metal",647689,57,https://open.spotify.com/artist/17Mb968quDHpjCkIyq30QV
12328,20028,Biohazard,3nhxXtHwC2TookQyqQlFK1,"alternative metal, funk metal, groove metal, hardcore, nu metal, nyhc, rap metal, rap rock",198143,41,https://open.spotify.com/artist/3nhxXtHwC2TookQyqQlFK1
12329,20033,Nailbomb,4Q6EFOghPrRjdwsF4p7Nzm,groove metal,118767,37,https://open.spotify.com/artist/4Q6EFOghPrRjdwsF4p7Nzm
12330,20036,Roadrunner United,3sURANr03JD4V9tRA8fChy,"groove metal, melodic metalcore, nu metal",112906,35,https://open.spotify.com/artist/3sURANr03JD4V9tRA8fChy
12331,20042,Charlie Laffer,7r0Vu1qWVeiyifZB6gwKae,classify,656,38,https://open.spotify.com/artist/7r0Vu1qWVeiyifZB6gwKae
12332,20043,Sam Pedro,6qcyULysoY0ADLBPU5VURL,classify,215,40,https://open.spotify.com/artist/6qcyULysoY0ADLBPU5VURL
12333,20045,WoodenSound,0ouvNQ3dhZP8pyPHngaS9U,acoustic guitar cover,789,43,https://open.spotify.com/artist/0ouvNQ3dhZP8pyPHngaS9U
12334,20049,Fin Moon,1Gco0BjUXqxHf91RkL9OoP,acoustic guitar cover,948,36,https://open.spotify.com/artist/1Gco0BjUXqxHf91RkL9OoP
12335,20051,Comfort Time,5akfn8Sg2g359GTAkOsn1G,,349,40,https://open.spotify.com/artist/5akfn8Sg2g359GTAkOsn1G
12336,20052,Tickled Ivories,0MH2EWunWH5nnn4T7VsD6F,classify,570,39,https://open.spotify.com/artist/0MH2EWunWH5nnn4T7VsD6F
12337,20053,misswilsonsays,2wIBRE3HPIUeD7sRVCuIoa,classify,932,41,https://open.spotify.com/artist/2wIBRE3HPIUeD7sRVCuIoa
12338,20055,Quédate En Casa,2zSjxNVphKDNYKmJdDoZPw,classify,378,38,https://open.spotify.com/artist/2zSjxNVphKDNYKmJdDoZPw
12339,20056,Retro Utopia,25XCTl59ukmhlDZ1cMkiUz,,283,39,https://open.spotify.com/artist/25XCTl59ukmhlDZ1cMkiUz
12340,20057,Raning Spot,1L6FHdVeI2MvaYCAMS1yQl,rain,161,46,https://open.spotify.com/artist/1L6FHdVeI2MvaYCAMS1yQl
12341,20058,Sofia Rain,4VfldWr0PMJDucnvdPESqm,,576,49,https://open.spotify.com/artist/4VfldWr0PMJDucnvdPESqm
12342,20059,Weather Modifier,3K7OgYrxkpevhaJugrGYSN,,265,47,https://open.spotify.com/artist/3K7OgYrxkpevhaJugrGYSN
12343,20060,Splash n' Dash,3H8JEgORKc06mYrKIaFMPa,rain,124,49,https://open.spotify.com/artist/3H8JEgORKc06mYrKIaFMPa
12344,20061,Freyr,0UXi91La4FUOmdfH5X4pIG,rain,268,48,https://open.spotify.com/artist/0UXi91La4FUOmdfH5X4pIG
12345,20062,Accuweather,2Y7k2YqDWE9s1eSuQlaWNi,rain,585,48,https://open.spotify.com/artist/2Y7k2YqDWE9s1eSuQlaWNi
12346,20063,Wetland Adventures,01myJOKWFORKHtMxNWPib5,,306,46,https://open.spotify.com/artist/01myJOKWFORKHtMxNWPib5
12347,20064,Imbrem,2NwQO9olQpc9mgrJher6rV,rain,299,45,https://open.spotify.com/artist/2NwQO9olQpc9mgrJher6rV
12348,20065,Sleepy Mood,3HkwYBXLxmRKfWOkaknVQ7,rain,747,55,https://open.spotify.com/artist/3HkwYBXLxmRKfWOkaknVQ7
12349,20066,Brisa Matinal,1DXZ1YHbVYMnaiBKoqiBqd,rain,92,46,https://open.spotify.com/artist/1DXZ1YHbVYMnaiBKoqiBqd
12350,20067,Capital Rain Sounds,7G1SkmoihklZHI5j5tocSA,rain,202,48,https://open.spotify.com/artist/7G1SkmoihklZHI5j5tocSA
12351,20068,Rainy Windows,32EhyFcKSpZ2akw9gwrnWo,rain,183,49,https://open.spotify.com/artist/32EhyFcKSpZ2akw9gwrnWo
12352,20069,lumen,6wtLDIGKKFNj1SgEJgkfVu,rain,737,50,https://open.spotify.com/artist/6wtLDIGKKFNj1SgEJgkfVu
12353,20070,Dropletecal,2qOif0NcXyNAAhriR39lQ8,rain,253,50,https://open.spotify.com/artist/2qOif0NcXyNAAhriR39lQ8
12354,20071,Let It Rain,2HQWUP9lYec3fWJ6VbSFdG,rain,635,51,https://open.spotify.com/artist/2HQWUP9lYec3fWJ6VbSFdG
12355,20072,Meryl Stream,7wU4Xw4xqmBzfy2TIej8qa,rain,317,52,https://open.spotify.com/artist/7wU4Xw4xqmBzfy2TIej8qa
12356,20073,Nordic Rain,6c2zaxb47VSieJR0wLDLAg,rain,622,48,https://open.spotify.com/artist/6c2zaxb47VSieJR0wLDLAg
12357,20074,Rainded,0fHeyixPnac66k5oBPclVW,rain,566,54,https://open.spotify.com/artist/0fHeyixPnac66k5oBPclVW
12358,20075,Weather Bureau,1aHHKWIy2Twf2ssw0SirYO,rain,90,45,https://open.spotify.com/artist/1aHHKWIy2Twf2ssw0SirYO
12359,20076,Adio,1u9z4r9MRMjVc4t2bI2z4W,rain,459,52,https://open.spotify.com/artist/1u9z4r9MRMjVc4t2bI2z4W
12360,20079,Victory Worship,11s9ltUDAuDJaDJLJl0vUP,"papuri, world worship",285732,57,https://open.spotify.com/artist/11s9ltUDAuDJaDJLJl0vUP
12361,20080,planetboom,3xDe2V5Jo2zjAT6oemUeDj,world worship,80858,46,https://open.spotify.com/artist/3xDe2V5Jo2zjAT6oemUeDj
12362,20086,Hillsong UNITED,74cb3MG0x0BOnYNW1uXYnM,"ccm, christian music, world worship, worship",4024369,70,https://open.spotify.com/artist/74cb3MG0x0BOnYNW1uXYnM
12363,20092,Matt Redman,0bz9hDpUbAw5JElgEiuIYZ,"ccm, christian alternative rock, christian music",651342,59,https://open.spotify.com/artist/0bz9hDpUbAw5JElgEiuIYZ
12364,20093,Chris Tomlin,6pRi6EIPXz4QJEOEsBaA0m,"ccm, christian alternative rock, christian music",1926364,67,https://open.spotify.com/artist/6pRi6EIPXz4QJEOEsBaA0m
12365,20094,Hillsong Worship,3SgHzT552wy2W8pNLaLk24,"ccm, christian music, world worship, worship",6055685,74,https://open.spotify.com/artist/3SgHzT552wy2W8pNLaLk24
12366,20095,Israel Houghton,7pUnaNwiKa3p27L1EwB4X6,"gospel, worship",322212,52,https://open.spotify.com/artist/7pUnaNwiKa3p27L1EwB4X6
12367,20096,Musikatha,47JiuyS0jhjbY7daptUU7E,"papuri, world worship",44361,45,https://open.spotify.com/artist/47JiuyS0jhjbY7daptUU7E
12368,20097,Snuffed on Sight,7o56ORTn1ftm2wC0l3INdg,slam death metal,39720,41,https://open.spotify.com/artist/7o56ORTn1ftm2wC0l3INdg
12369,20098,BOLTCUTTER,79eBfUo8gsFULGBG80QRln,,7777,29,https://open.spotify.com/artist/79eBfUo8gsFULGBG80QRln
12370,20099,Bodybox,0umvpzkCMoxVBy0IoNpN4Q,,21053,35,https://open.spotify.com/artist/0umvpzkCMoxVBy0IoNpN4Q
12371,20100,10 TO THE CHEST,7cZumljXJrF3leOG0MMnS0,,8542,28,https://open.spotify.com/artist/7cZumljXJrF3leOG0MMnS0
12372,20101,Corpse Pile,3xUOrcghypEI9Ua6wR0tDU,texas death metal,7554,28,https://open.spotify.com/artist/3xUOrcghypEI9Ua6wR0tDU
12373,20102,CELL,4YQNVGQ28HK3g68Su40onJ,metallic hardcore,9082,30,https://open.spotify.com/artist/4YQNVGQ28HK3g68Su40onJ
12374,20103,Bashed in,0vxDA9YJtVd9KnwOouC5rv,,4265,22,https://open.spotify.com/artist/0vxDA9YJtVd9KnwOouC5rv
12375,20104,Infectious Jelqing,7IbOFzEHwuDtWJr9oKnLmz,,13231,36,https://open.spotify.com/artist/7IbOFzEHwuDtWJr9oKnLmz
12376,20105,.357 Homicide,5R1MGbXEoOFQGd93Lrm5nS,slam death metal,8985,26,https://open.spotify.com/artist/5R1MGbXEoOFQGd93Lrm5nS
12377,20106,Putrid Stu,5ZftQpaQyDTc6H9zw55SFA,mincecore,11222,30,https://open.spotify.com/artist/5ZftQpaQyDTc6H9zw55SFA
12378,20107,Torture,3RZDT4eqUNBylEGcszixve,,9425,31,https://open.spotify.com/artist/3RZDT4eqUNBylEGcszixve
12379,20108,Sanguisugabogg,0n98EIfTSiyxUZHUojHykN,cavernous death metal,90933,43,https://open.spotify.com/artist/0n98EIfTSiyxUZHUojHykN
12380,20109,200 Stab Wounds,6DH6xC3RoN7L7sGlJ60LKv,cavernous death metal,63392,44,https://open.spotify.com/artist/6DH6xC3RoN7L7sGlJ60LKv
12381,20110,Fatuous Rump,7gijfXLNekiX7se1MmdYyw,"slam death metal, taiwan metal",8912,25,https://open.spotify.com/artist/7gijfXLNekiX7se1MmdYyw
12382,20111,Gutrectomy,0GAUayKtM7XULaNosOHwaD,"slam death metal, slamming deathcore",27632,34,https://open.spotify.com/artist/0GAUayKtM7XULaNosOHwaD
12383,20112,Field Dressed,3L7Ln5GHQp8gbTf3c6QMXA,,3372,20,https://open.spotify.com/artist/3L7Ln5GHQp8gbTf3c6QMXA
12384,20113,Gates to Hell,5LcybrMKewCzWmVWvWAauw,"kentucky punk, metallic hardcore",15165,35,https://open.spotify.com/artist/5LcybrMKewCzWmVWvWAauw
12385,20114,Esophagus,2dXHMCn2mBsthFZ0m6UhJj,,20163,31,https://open.spotify.com/artist/2dXHMCn2mBsthFZ0m6UhJj
12386,20115,Guttural Disgorge,6vlW47l7HYnEr8kLoj8aMT,,7812,26,https://open.spotify.com/artist/6vlW47l7HYnEr8kLoj8aMT
12387,20116,Sanity Slip,7FjqJgUA2k4haOIUftPLxp,texas hardcore,8043,26,https://open.spotify.com/artist/7FjqJgUA2k4haOIUftPLxp
12388,20117,Cauldron,0iixcMKSp0LCSlrTbI5Rav,"metal catala, nwothm",22673,27,https://open.spotify.com/artist/0iixcMKSp0LCSlrTbI5Rav
12389,20118,Skull Fist,6V6MyDcytW48stIykhH937,"canadian metal, new wave of speed metal, nwothm, speed metal",45838,30,https://open.spotify.com/artist/6V6MyDcytW48stIykhH937
12390,20119,Ambush,5ZnuwxU3BQDmhQSdZO743a,"nwothm, speed metal, swedish heavy metal",20330,29,https://open.spotify.com/artist/5ZnuwxU3BQDmhQSdZO743a
12391,20120,Stallion,4H7l564NLNANlnd5rIrJjy,"german heavy metal, new wave of speed metal, nwothm",16154,30,https://open.spotify.com/artist/4H7l564NLNANlnd5rIrJjy
12392,20121,Steelwing,2T2Wmu6gxQAj9moW2LIvDs,"nwothm, swedish hard rock, swedish heavy metal",8905,13,https://open.spotify.com/artist/2T2Wmu6gxQAj9moW2LIvDs
12393,20122,Air Raid,08TuE5LtkIR0gBWA6WqCmZ,"nwothm, swedish heavy metal",12699,31,https://open.spotify.com/artist/08TuE5LtkIR0gBWA6WqCmZ
12394,20123,White Wizzard,3XtFAkLkbhAW3Xx6nkuDHv,nwothm,15389,17,https://open.spotify.com/artist/3XtFAkLkbhAW3Xx6nkuDHv
12395,20124,Riot City,3fVaQSX4WX520bPc3Dq0CH,nwothm,16210,22,https://open.spotify.com/artist/3fVaQSX4WX520bPc3Dq0CH
12396,20125,Striker,0lwL1Cu96Wvy1hMwfLqHHC,"neo-trad metal, nwothm",21838,28,https://open.spotify.com/artist/0lwL1Cu96Wvy1hMwfLqHHC
12397,20126,Night Demon,5klvF93hycKWPsqssBXY9A,nwothm,26593,25,https://open.spotify.com/artist/5klvF93hycKWPsqssBXY9A
12398,20128,Evil Invaders,4bMhBA9z2oB9MixiL9OXCx,"belgian metal, new wave of speed metal, nwothm",22093,24,https://open.spotify.com/artist/4bMhBA9z2oB9MixiL9OXCx
12399,20129,Tokyo Blade,6F9tjDKhGtXlm9M4s30KD5,nwobhm,42789,26,https://open.spotify.com/artist/6F9tjDKhGtXlm9M4s30KD5
12400,20130,Exciter,1jH2JkQvdH6R63yORA8GTd,"black thrash, canadian metal, metal, speed metal, thrash metal",70252,28,https://open.spotify.com/artist/1jH2JkQvdH6R63yORA8GTd
12401,20131,Traveler,7G0UdhtXkdKanSod5KutP0,"new wave of speed metal, nwothm",12902,21,https://open.spotify.com/artist/7G0UdhtXkdKanSod5KutP0
12402,20132,Agent Steel,1FQv3rI4iJPitbZiTxBGut,"melodic thrash, old school thrash, us power metal",43284,24,https://open.spotify.com/artist/1FQv3rI4iJPitbZiTxBGut
12403,20133,Satan,1LNgvz72fQVLe7ZNIw6Ipo,"nwobhm, thrash metal",42271,29,https://open.spotify.com/artist/1LNgvz72fQVLe7ZNIw6Ipo
12404,20134,Angel Witch,6L48AOtGmQL1ELLoKML7cS,"metal, nwobhm, speed metal, thrash metal",92598,30,https://open.spotify.com/artist/6L48AOtGmQL1ELLoKML7cS
12405,20135,Cloven Hoof,3OD7fkHK24rI5G6yoaHzmw,"british power metal, nwobhm",22373,23,https://open.spotify.com/artist/3OD7fkHK24rI5G6yoaHzmw
12406,20136,Manilla Road,1qt7m48wpniTuMJ2YsVBI5,"nwothm, speed metal, thrash metal, us power metal",40940,28,https://open.spotify.com/artist/1qt7m48wpniTuMJ2YsVBI5
12407,20137,Marc Seguí,5FQ8tBUtIamA2hRtatrYUF,spanish pop,161271,66,https://open.spotify.com/artist/5FQ8tBUtIamA2hRtatrYUF
12408,20138,Sebastián Cortés,3BCFlhrVzBKHbzBnWr13d9,tontipop,37931,41,https://open.spotify.com/artist/3BCFlhrVzBKHbzBnWr13d9
12409,20139,Natalia Lacunza,3Zs59sqZJ6fWQqWbRC8bOP,latin talent show,229276,55,https://open.spotify.com/artist/3Zs59sqZJ6fWQqWbRC8bOP
12410,20140,Xavibo,3v2sYzsuZVd0gAhMWgl9I7,"rap espanol, urbano espanol",78386,53,https://open.spotify.com/artist/3v2sYzsuZVd0gAhMWgl9I7
12411,20141,daniel sabater,5yTNm3JFNfBa79zLIRKVwN,,26117,40,https://open.spotify.com/artist/5yTNm3JFNfBa79zLIRKVwN
12412,20142,Guitarricadelafuente,0oBiYchunKTMDesVICwrvL,"spanish pop, spanish rock",308574,57,https://open.spotify.com/artist/0oBiYchunKTMDesVICwrvL
12413,20143,Pole.,7D62OQfwvslnxJn9DkZm2F,spanish pop,179946,55,https://open.spotify.com/artist/7D62OQfwvslnxJn9DkZm2F
12414,20144,Walls,6tvDaHOPNWfkc9Q8IghqSR,rap conciencia,129440,54,https://open.spotify.com/artist/6tvDaHOPNWfkc9Q8IghqSR
12415,20145,Hens,3iY9PS7LxPnCVcCP7BjJOK,rap espanol,101142,53,https://open.spotify.com/artist/3iY9PS7LxPnCVcCP7BjJOK
12416,20146,Sinsinati,2rGri7YZ2eiCS58zgvmlQb,spanish pop,67641,45,https://open.spotify.com/artist/2rGri7YZ2eiCS58zgvmlQb
12417,20147,Leo Rizzi,2281RSmb2cN6knnt0Iarb2,,227108,61,https://open.spotify.com/artist/2281RSmb2cN6knnt0Iarb2
12418,20148,Alba Reche,4mkCQKEe89EI0kn0Q7tMyK,"latin talent show, latin viral pop",104068,46,https://open.spotify.com/artist/4mkCQKEe89EI0kn0Q7tMyK
12419,20149,ARON,79ehGac6casNGvc5n8XL7J,trap triste,169955,51,https://open.spotify.com/artist/79ehGac6casNGvc5n8XL7J
12420,20150,Sen Senra,5lWasZeo8uWQk6GD8czJLq,urbano espanol,211741,62,https://open.spotify.com/artist/5lWasZeo8uWQk6GD8czJLq
12421,20151,Zetazen,66BpLv7bc0OLbr50D1cnGS,"spanish hip hop, urbano espanol",121748,43,https://open.spotify.com/artist/66BpLv7bc0OLbr50D1cnGS
12422,20153,Alizzz,23herDudxPBB3S81GB5uG3,"tontipop, vapor twitch",81341,53,https://open.spotify.com/artist/23herDudxPBB3S81GB5uG3
12423,20167,Rings of Saturn,67Zm35qXdPzYfl1c3M0toJ,"cosmic death metal, deathcore, djent, melodic metalcore, technical deathcore",219505,42,https://open.spotify.com/artist/67Zm35qXdPzYfl1c3M0toJ
12424,20197,Shahabaz Aman,0ef7C50MIK4GSqlk2WnOGk,mollywood,273158,53,https://open.spotify.com/artist/0ef7C50MIK4GSqlk2WnOGk
12425,20198,Rex Vijayan,0LbVwcfU9ifwvdgDPLgOxZ,mollywood,350671,55,https://open.spotify.com/artist/0LbVwcfU9ifwvdgDPLgOxZ
12426,20200,Job Kurian,4rJY6amSC7TWtV9oifBnrS,"malayalam pop, mollywood",289440,53,https://open.spotify.com/artist/4rJY6amSC7TWtV9oifBnrS
12427,20201,Sooraj Santhosh,66PGnr0hE7ZIcWir6IwitB,tollywood,347570,62,https://open.spotify.com/artist/66PGnr0hE7ZIcWir6IwitB
12428,20203,Sooraj S. Kurup,0wvji3X9BFRc6KORiVgN8p,mollywood,104464,50,https://open.spotify.com/artist/0wvji3X9BFRc6KORiVgN8p
12429,20205,Sanah Moidutty,5PRw7B1MlnXte2taK1ePlC,"indian indie, mollywood",176026,55,https://open.spotify.com/artist/5PRw7B1MlnXte2taK1ePlC
12430,20207,Sachin Warrier,7wkeZcQtvDAeGvrTQO2hfK,"malayalam pop, mollywood",593638,57,https://open.spotify.com/artist/7wkeZcQtvDAeGvrTQO2hfK
12431,20209,Nikhil mathew,75IXbZzUYShK1S4MKcnXbb,"malayalam pop, mollywood",66069,45,https://open.spotify.com/artist/75IXbZzUYShK1S4MKcnXbb
12432,20210,Arun Alat,5OlyzvlgJPRnzj4nZSgSwW,mollywood,121832,51,https://open.spotify.com/artist/5OlyzvlgJPRnzj4nZSgSwW
12433,20211,Thaikkudam Bridge,0kf7l9HNKxJcq6cgSjSWGI,"indian indie, indian rock, malayalam indie, malayalam pop, mollywood",122895,40,https://open.spotify.com/artist/0kf7l9HNKxJcq6cgSjSWGI
12434,20212,Faisal Razi,0rRhddei9JKXd5aAbCPfPN,mollywood,54408,23,https://open.spotify.com/artist/0rRhddei9JKXd5aAbCPfPN
12435,20213,Najim Arshad,4v0D49goEdstHHCMMlbpt1,"filmi, malayalam pop, mollywood",537225,56,https://open.spotify.com/artist/4v0D49goEdstHHCMMlbpt1
12436,20214,Kailas,2y67yyQYTtfZsXMP6CmZ61,mollywood,92623,54,https://open.spotify.com/artist/2y67yyQYTtfZsXMP6CmZ61
12437,20216,Arvind Venugopal,3HVwgnV1o8772u3BtdhcHF,mollywood,76517,49,https://open.spotify.com/artist/3HVwgnV1o8772u3BtdhcHF
12438,20217,Thiago Jhonathan (TJ),0cZ0hBu2JZFT99wDzEfS89,forro,181297,51,https://open.spotify.com/artist/0cZ0hBu2JZFT99wDzEfS89
12439,20218,Forró Cintura de Mola,20FlaBceHiZDOrDTbm8bim,"forro, lambadao",107389,43,https://open.spotify.com/artist/20FlaBceHiZDOrDTbm8bim
12440,20219,Os Feras do Baile,5CMoR53gD2FGv3oNQRU0MT,lambadao,49899,29,https://open.spotify.com/artist/5CMoR53gD2FGv3oNQRU0MT
12441,20220,Forró Perfeito,0ga39iuVvywmu57DDuLv10,forro,60446,39,https://open.spotify.com/artist/0ga39iuVvywmu57DDuLv10
12442,20221,Soró Silva,2Kc6joEA18AC0T8vQzoVZc,forro,147394,48,https://open.spotify.com/artist/2Kc6joEA18AC0T8vQzoVZc
12443,20222,Robério e Seus Teclados,5tgdv17YvYp5u2YS4rsSRl,forro,109881,45,https://open.spotify.com/artist/5tgdv17YvYp5u2YS4rsSRl
12444,20223,Pepe Moreno,2dOGM69Sx3L7SAJzkd2ONr,tecnobrega,89368,36,https://open.spotify.com/artist/2dOGM69Sx3L7SAJzkd2ONr
12445,20224,Washington Brasileiro,64mc7RyoN5KDwALxbpdWLP,forro,180493,51,https://open.spotify.com/artist/64mc7RyoN5KDwALxbpdWLP
12446,20225,Rasta Chinela,7h28olg7hDMAZUiEqDwMdm,forro,121627,44,https://open.spotify.com/artist/7h28olg7hDMAZUiEqDwMdm
12447,20226,Dimas e Seus Teclados,1pjt7hfymbdpMYmnlS4vUT,lambadao,54776,44,https://open.spotify.com/artist/1pjt7hfymbdpMYmnlS4vUT
12448,20227,Fernando Pisadinha,0Vdjr3zx7BK0sXJNfqbJ1w,"forro, piseiro",67272,32,https://open.spotify.com/artist/0Vdjr3zx7BK0sXJNfqbJ1w
12449,20228,Trio Chapahall's,0xyBuCKTSRt8mBdK51QpnH,sertanejo universitario,41489,41,https://open.spotify.com/artist/0xyBuCKTSRt8mBdK51QpnH
12450,20229,Roger SomdBoys,1l51wzbbhiItNO7coAi5WN,,18201,31,https://open.spotify.com/artist/1l51wzbbhiItNO7coAi5WN
12451,20230,Nelson Nascimento,5vRcXqW9h6ob5tGeMeLj6D,"forro, piseiro",84056,37,https://open.spotify.com/artist/5vRcXqW9h6ob5tGeMeLj6D
12452,20231,Camisa Suada,5zs9NWVSZA8jRA41lx7vqm,,36931,25,https://open.spotify.com/artist/5zs9NWVSZA8jRA41lx7vqm
12453,20232,Alemão Do Forró,223PR0orrzCMOBC7b5YAzF,forro,157893,53,https://open.spotify.com/artist/223PR0orrzCMOBC7b5YAzF
12454,20233,Edimilson Batista,3VHGQWCja3OaP956KCrJGu,,32803,32,https://open.spotify.com/artist/3VHGQWCja3OaP956KCrJGu
12455,20234,Forró 100 Preconceito,0JX6OXvvsyGESlp7KYT8B5,forro,34601,33,https://open.spotify.com/artist/0JX6OXvvsyGESlp7KYT8B5
12456,20235,DJ Maluco,0CogPVMN2IEJOBKBN5cCja,forro,28562,32,https://open.spotify.com/artist/0CogPVMN2IEJOBKBN5cCja
12457,20236,Gabriel Lener,3TKfWhl38Z6xhUlXehntYV,lambadao,13178,31,https://open.spotify.com/artist/3TKfWhl38Z6xhUlXehntYV
12458,20244,La La Love You,5Q30fhTc0Sl0Q4C5dOjhhQ,"spanish pop, tontipop",142425,64,https://open.spotify.com/artist/5Q30fhTc0Sl0Q4C5dOjhhQ
12459,20246,Supersubmarina,61C3cEhdoJ9YiQSQSwYB4K,"cantautor, spanish indie pop, spanish modern rock",307660,54,https://open.spotify.com/artist/61C3cEhdoJ9YiQSQSwYB4K
12460,20247,Second,3Ju3bW8OaeUmfQKqMtATKr,"murcia indie, spanish indie pop, spanish modern rock",98613,48,https://open.spotify.com/artist/3Ju3bW8OaeUmfQKqMtATKr
12461,20248,Lori Meyers,3mOsjj1MhocRVwOejIZlTi,"granada indie, spanish indie pop",288247,54,https://open.spotify.com/artist/3mOsjj1MhocRVwOejIZlTi
12462,20250,IZAL,2hazSY4Ef3aB9ATXW7F5w3,"spanish indie pop, spanish pop, spanish rock",629297,61,https://open.spotify.com/artist/2hazSY4Ef3aB9ATXW7F5w3
12463,20251,Sienna,4PSNWFX3rYscMdKRp59uYA,spanish modern rock,10885,39,https://open.spotify.com/artist/4PSNWFX3rYscMdKRp59uYA
12464,20252,Miss Caffeina,1uvhwixGrZkuT2gpQQWgYb,"spanish indie pop, spanish modern rock",200515,47,https://open.spotify.com/artist/1uvhwixGrZkuT2gpQQWgYb
12465,20253,Sidonie,2pMVWkucVS130nJx59uAEa,"spanish indie pop, spanish modern rock",187242,49,https://open.spotify.com/artist/2pMVWkucVS130nJx59uAEa
12466,20254,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,"cantautor, latin rock, rock alternativo espanol, spanish indie pop, spanish rock",751382,60,https://open.spotify.com/artist/6J6yx1t3nwIDyPXk5xa7O8
12467,20257,Kanaria,1k5LyiTCRzPjORzcgHqJxF,vocaloid,713042,62,https://open.spotify.com/artist/1k5LyiTCRzPjORzcgHqJxF
12468,20261,natori,6WmXWHmfBMhupyIs8MSqtu,japanese teen pop,807573,64,https://open.spotify.com/artist/6WmXWHmfBMhupyIs8MSqtu
12469,20262,P丸様｡,4hUWwJ0fRLx9rYtUvT26Ii,japanese viral pop,435752,47,https://open.spotify.com/artist/4hUWwJ0fRLx9rYtUvT26Ii
12470,20264,Kairikibear,6PpaQ5s7sGyfCCL6l3yptE,"anime rock, jirai kei, vocaloid",613948,54,https://open.spotify.com/artist/6PpaQ5s7sGyfCCL6l3yptE
12471,20268,Eve,58oPVy7oihAEXE0Ott6JOf,"anime, anime rock",2371115,68,https://open.spotify.com/artist/58oPVy7oihAEXE0Ott6JOf
12472,20269,DECO*27,7kZTWx6cRLc0TSRPq1XBMP,"anime rock, j-pixie, vocaloid",909744,62,https://open.spotify.com/artist/7kZTWx6cRLc0TSRPq1XBMP
12473,20270,PinocchioP,3b7jPCedJ2VH4l4rcOTvNC,"anime rock, vocaloid",636226,56,https://open.spotify.com/artist/3b7jPCedJ2VH4l4rcOTvNC
12474,20271,Creepy Nuts,0pWR7TsFhvSCnbmHDjWgrE,j-pop,1248329,70,https://open.spotify.com/artist/0pWR7TsFhvSCnbmHDjWgrE
12475,20275,柊キライ,6enAUr8uYLFYHKDcnRUst2,vocaloid,306303,43,https://open.spotify.com/artist/6enAUr8uYLFYHKDcnRUst2
12476,20277,Parov Stelar,65EXuYHVoehCKqp0kOS6px,"balkan beats, downtempo, electro swing, nu jazz",1063667,62,https://open.spotify.com/artist/65EXuYHVoehCKqp0kOS6px
12477,20278,The Electric Swing Circus,3MUnAJMKx97SfTZYNB2iXY,electro swing,69988,46,https://open.spotify.com/artist/3MUnAJMKx97SfTZYNB2iXY
12478,20279,Swing Republic,0iOe7zpme8Z6oTs4ffvJjX,"electro swing, nu jazz",73387,36,https://open.spotify.com/artist/0iOe7zpme8Z6oTs4ffvJjX
12479,20280,Jamie Berry,5sM4cZ9MHihs0tbmkiE9n8,electro swing,73380,46,https://open.spotify.com/artist/5sM4cZ9MHihs0tbmkiE9n8
12480,20281,Swingrowers,3mp5zzEz1qTq7X5a2yOS2B,electro swing,56958,42,https://open.spotify.com/artist/3mp5zzEz1qTq7X5a2yOS2B
